"sample_id","stock_code","short_name","field_id","metric_name_cn","dimension","metric_type","candidate_status","value_candidate","unit_raw_candidate","unit_standardized_candidate","evidence_type_candidate","source_page","confidence_rule","precision_gate_status","rule_id","negative_category","severity","suggested_action","reason","evidence_context"
"R195","600331","宏达股份","G_Q_002","独立董事人数","G","quantitative","candidate_found","58","","人","native_table","39;74","0.46","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","high","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","3 | 男 | 副董事长 | 本科 | √ || 黄建军 | 62 | 男 | 董事、总经理 | 硕士 | √ || table_1_row_9: 陈云奎 | 58 | 男 | 独立董事 | 本科 | √"
"R195","600331","宏达股份","G_Q_002","独立董事人数","G","quantitative","candidate_found","58","","人","native_table","39;74","0.46","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 58 超过保守阈值 15，高概率为其他指标或 OCR 串列。","3 | 男 | 副董事长 | 本科 | √ || 黄建军 | 62 | 男 | 董事、总经理 | 硕士 | √ || table_1_row_9: 陈云奎 | 58 | 男 | 独立董事 | 本科 | √"
"R195","600331","宏达股份","G_Q_002","独立董事人数","G","quantitative","candidate_found","3","名","人","native_text","39;74","0.93","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","改公司章程,审议重大担保、重大关联交易、股权激励等重大 事项的职权,严格按规则表决,保障股东合法权益。 公司董事会共计 其中,独立董事 占比 关键绩效 9 名 3 名 33.33% 董事 公司召开股东会 共审议通过 公司召开董事会 共审议通过 8 次 26 项 议案 14 次 67 项 议案 董事会 公司董事会下设提名委"
"R195","600331","宏达股份","G_Q_010","腐败或违规案件数量","G","quantitative","candidate_found","162","次","次","native_text","43;82","0.93","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 162 超过保守阈值 100，高概率为其他指标或 OCR 串列。"," 全国统一举报网站： 12388 http://www.12388.gov.cn/ 关键绩效 反商业贿赂及反贪污培训次数 反商业贿赂及反贪污培训总时长 2 次 162 小时 公平竞争宣传 反商业贿赂及反贪污培训覆盖的董事人数 反商业贿赂及反贪污培训覆盖的员工总人数 4 人 2,451 人 关键绩效 员工反贿赂承诺书签署率 公"
"R196","600332","白云山","S_Q_009","因工死亡人数","S","quantitative","candidate_found","172","人","人","native_text","45;84","0.3","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 172 超过保守阈值 100，高概率为其他指标或 OCR 串列。","核,并持续对员 2025年,广药白云山组织开展隐患排查专项治理行动,由下属企业主要负责人带头实地排查安全隐患,并对发现的 工职业安全风险及来源进行识别与评估。 172项隐患落实整改。积极发动员工填报潜在隐患发现线索,根据收集的共性隐患问题提出预防整治措"
"R196","600332","白云山","S_Q_009","因工死亡人数","S","quantitative","candidate_found","172","人","人","native_text","45;84","0.3","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","核,并持续对员 2025年,广药白云山组织开展隐患排查专项治理行动,由下属企业主要负责人带头实地排查安全隐患,并对发现的 工职业安全风险及来源进行识别与评估。 172项隐患落实整改。积极发动员工填报潜在隐患发现线索,根据收集的共性隐患问题提出预防整治措"
"R196","600332","白云山","S_Q_015","客户投诉数量","S","quantitative","candidate_found","2,928","次","","native_text","50;94","0.95","","R_COMPLAINT_RATE_FOR_COMPLAINT_COUNT","wrong_metric_or_context","high","flag_only_validate_against_gold","客户投诉数量字段疑似命中投诉处理率/回应率/满意度等比例口径。","4.99% 11.91% 7.99% 性别 投诉（涉及""产品质量""、""服务质 女性员工流失率 百分比 9.11% 8.90% 8.43% B6.2 量""） 次 2,928 2,616 2,973 30岁以下员工流失率 百分比 18.68% 15.92% 11.57% 客户投诉回应率 百分比 100% 100% 100% 年龄 3"
"R196","600332","白云山","G_Q_002","独立董事人数","G","quantitative","candidate_found","4","名","人","native_text","11;16","0.588","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","至2025年末, 3.78 企业管治 性、专业性与全面性。截至2025年末,公司董事会由10名 公司董事会成员平均任期 年 20 成员组成,其中独立非执行董事共4名,占董事会成员比例 董事会女性董事占比 % 治理架构 达40%,符合监管对董事会独立性的基本要求。 高管在董事会的任职比例为10%,仅黎洪总经理兼任执行董事,"
"R196","600332","白云山","G_Q_004","女性董事人数","G","quantitative","candidate_found","4","名","人","native_text","11;16","0.3","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","至2025年末, 3.78 企业管治 性、专业性与全面性。截至2025年末,公司董事会由10名 公司董事会成员平均任期 年 20 成员组成,其中独立非执行董事共4名,占董事会成员比例 董事会女性董事占比 % 治理架构 达40%,符合监管对董事会独立性的基本要求。 高管在董事会的任职比例为10%,仅黎洪总经理兼任执行董事,"
"R197","600335","国机汽车","S_Q_009","因工死亡人数","S","quantitative","candidate_found","0","人","人","native_text","70;134","0.93","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","项目平 稳推进。 针对发生的伤害事故,公司迅速开展内部问责,对相关企业和人员进行处罚, 并组织全员警示教育,强化安全事故处理意识和能力。同时,公司进一步规范 2025年公司境外项目应急演练 安全生产档案管理,确保报表按时填报,记录完整、可追溯,持续提升风险防 控能力。 比亚迪巴西总装项目“遭遇劫持,紧急疏散”应急演练 建"
"R197","600335","国机汽车","S_Q_012","研发人员数量","S","quantitative","candidate_found","957","人","人","native_table","47;88","0.96","","R_RD_AMOUNT_FOR_RD_HEADCOUNT","wrong_metric_or_context","high","flag_only_validate_against_gold","研发人员数量字段疑似命中研发投入/费用/支出金额。","header: 研发人员数量 | 人 | 957 || 研发人员占比 | % | 15.01 || 研发投入 | 万元 | 61,049.71 || 研发投入占主营业务收入比例 | % | 1.74 || t"
"R197","600335","国机汽车","S_Q_012","研发人员数量","S","quantitative","candidate_found","15.01","人","人","native_table","47;88","0.76","","R_RD_AMOUNT_FOR_RD_HEADCOUNT","wrong_metric_or_context","high","flag_only_validate_against_gold","研发人员数量字段疑似命中研发投入/费用/支出金额。","header: 研发人员数量 | 人 | 957 || 研发人员占比 | % | 15.01 || 研发投入 | 万元 | 61,049.71 || 研发投入占主营业务收入比例 | % | 1.74 || table_1_row_2: 研发人员占比 |"
"R197","600335","国机汽车","S_Q_012","研发人员数量","S","quantitative","candidate_found","957","人","人","native_text","47;88","0.93","","R_RD_AMOUNT_FOR_RD_HEADCOUNT","wrong_metric_or_context","high","flag_only_validate_against_gold","研发人员数量字段疑似命中研发投入/费用/支出金额。","系统,突破高端控制核心技术瓶颈。 重点课题包括：面向汽车总装线的柔性化智能控制系统、边缘计算与分布式控制架构等。 关键绩效 单位 2025年 研发人员数量 人 957 前沿技术与新业务孵化方向 研发人员占比 % 15.01 目标让AI深入制造现场,实现从“经验驱动”向“数据决策”的转变。 研发投入 万元 61,049.71 "
"R197","600335","国机汽车","G_Q_002","独立董事人数","G","quantitative","candidate_found","3","人","人","native_table","26;46","0.96","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","| 8 || 女性董事人数 | 人 | 1 || 女性董事占比 | % | 11.11 || table_1_row_6: 董事会中独立董事人数 | 人 | 3"
"R197","600335","国机汽车","G_Q_002","独立董事人数","G","quantitative","candidate_found","6","人","人","native_table","26;46","0.96","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","| 8 || 女性董事人数 | 人 | 1 || 女性董事占比 | % | 11.11 || table_1_row_7: 董事会中非独立董事人数 | 人 | 6"
"R197","600335","国机汽车","G_Q_002","独立董事人数","G","quantitative","candidate_found","3","人","人","native_text","77;148","0.93","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","2023年 2024年 2025年 女性董事占比 % 11 11 11 温室气体排放总量1 吨二氧化碳当量 31,942.16 30,206.38 28,377.36 "
"R197","600335","国机汽车","G_Q_004","女性董事人数","G","quantitative","candidate_found","1","人","人","native_table","26;46","0.96","","R_BOARD_COUNT_RATIO_OR_RANGE","unit_or_value_type_mismatch","medium","flag_only_validate_against_gold","董事人数类字段疑似命中占比、任期、章节号或异常大数，需核验是否可换算或应拦截。","header: 董事会人数 | 人 | 9 || 男性董事人数 | 人 | 8 || 女性董事人数 | 人 | 1 || 女性董事占比 | % | 11.11 || table_1_row_3: 女性董事人数 | 人 | 1"
"R197","600335","国机汽车","G_Q_010","腐败或违规案件数量","G","quantitative","candidate_found","0803","次","次","native_text","53;100","0.325","","R_SMALL_COUNT_IMPLAUSIBLE_RANGE","wrong_metric_or_context","high","flag_only_validate_against_gold","小计数字段候选值 803 超过保守阈值 100，高概率为其他指标或 OCR 串列。","安全管理 管理部负责任营销培训 覆盖49人次。培训内容包括对《ZGB-PO 0803-2023 咨询设计分包管理规定》 体系。公司设立由高层领导参与的网络安全和信息化工作小组,确保信息安全工 《ZGB-CA 0207-2025.6 业务招待管理"
"R199","600338","西藏珠峰","S_Q_009","因工死亡人数","S","quantitative","candidate_found","0","人","人","native_text","47;90","0.825","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","力 兆瓦时 170398.30 51岁及以上员工流失率 % 20.56 环境 总取水量 吨 2081914 员工培训总时长 小时 59883.83 总耗水量 吨 8650714 "
"R199","600338","西藏珠峰","S_Q_009","因工死亡人数","S","quantitative","candidate_found","1","名","人","native_text","27;50","0.525","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。"," 职业病事故 0 0 公司构建了由董事会、战略与可持续发展（ESG）委员会和相关职能部门组成的三级治理架构。战略与可持续发展（ESG） 员工三级安全教育培训率 100% 100% 委员会负责识别公司在人力资本开发方面的实质性风险,并定期评估员工培训与发展体系的充足性。董事会办公室协同 特种作业人员持证上岗率 100% 1"
"R200","600339","中油工程","S_Q_009","因工死亡人数","S","quantitative","candidate_found","1","人","人","native_text","72;127","0.93","","R_FATALITY_CONFUSED_WITH_SAFETY_ACTIVITY","wrong_metric_or_context","medium","flag_only_validate_against_gold","因工死亡人数字段疑似命中隐患排查、演练、事故率、安全投入或培训活动数字。","分布划分供应商数量 安全生产培训覆盖率 % 100 - 中国大陆供应商数量 家 5,143 - 从业人员职业伤害保险覆盖率 % 100 - 港澳台供应商数量 家 65 - 安全生产责任险人员覆盖率 % 10"
"R200","600339","中油工程","S_Q_012","研发人员数量","S","quantitative","candidate_found","7869","人","人","native_table","73;9","0.96","","R_RD_AMOUNT_FOR_RD_HEADCOUNT","wrong_metric_or_context","high","flag_only_validate_against_gold","研发人员数量字段疑似命中研发投入/费用/支出金额。","header: 议题 | 指标 | 单位 | 2025 | 2024 || 供应 商 | 报告期末逾期未支付中小企业款项的金额 | 万元 | 0 | - || 报告期末逾期未支付款项金额 | 万元 | 0 | - || 科技 创新 | 研发投入金额 | 亿元 | 25.16 | 26.86 || table_1_row"
